FID,XY,XY_ORG,LOCATIE_CODE,CREATED_BY,CREATED_DATE
locaties.865,POINT (680971.416970065 5753243.13572143),POINT (17174600 43469500),DODWD,HWS_DONAR_SGG,2021-03-05T01:51:38.91
locaties.866,POINT (720813.448412596 5783644.75824897),POINT (21255793 46376648),EEFDBNDN,HWS_DONAR_SGG,2021-03-05T01:51:48.679
locaties.867,POINT (715193.114882932 5843888.14470491),POINT (20893281 52414786),GALGKBG,HWS_DONAR_SGG,2021-03-05T01:51:53.744
locaties.868,POINT (750329.903321237 5836516.74545155),POINT (24379500 51561700),HAANDKSG,HWS_DONAR_SGG,2021-03-05T01:51:59.169
locaties.869,POINT (759826.90671118 5795192.65578867),POINT (25191637 47401919),HENGLBVN,HWS_DONAR_SGG,2021-03-05T01:52:05.558
locaties.870,POINT (759505.538566496 5795302.97431283),POINT (25159896 47413999),HENGLKPLDG,HWS_DONAR_SGG,2021-03-05T01:52:10.076
locaties.871,POINT (759524.854921057 5795230.24812725),POINT (25161586 47406670),HENGLBNDN,HWS_DONAR_SGG,2021-03-05T01:52:14.562
locaties.872,POINT (739970.620051088 5788881.33873719),POINT (23187108 46836801),MARKLSBG,HWS_DONAR_SGG,2021-03-05T01:52:22.722
locaties.873,POINT (709204.537093296 5838074.19879042),POINT (20275591 51853695),MEPPLDP2.5,HWS_DONAR_SGG,2021-03-05T01:52:27.416
locaties.874,POINT (710193.454834822 5828292.69341638),POINT (20342000 50873000),MONDDVT,HWS_DONAR_SGG,2021-03-05T01:52:33.386
locaties.875,POINT (732164.469479647 5824058.00269842),POINT (22523313 50377137),OMMHSMLB,HWS_DONAR_SGG,2021-03-05T01:52:37.609
locaties.876,POINT (730784.190450744 5824691.48670155),POINT (22387500 50445000),OMMOMKNL,HWS_DONAR_SGG,2021-03-05T01:52:43.718
locaties.877,POINT (708958.668963598 5766541.45663565),POINT (20015029 44706613),STEEGHVN,HWS_DONAR_SGG,2021-03-05T01:52:47.85
locaties.878,POINT (717897.579659311 5823514.01890901),POINT (21096000 50370000),VECHTWBNDN,HWS_DONAR_SGG,2021-03-05T01:52:51.828
locaties.879,POINT (708256.509905358 5836427.59914484),POINT (20175400 51692300),ZWARTSBTN,HWS_DONAR_SGG,2021-03-05T01:52:58.042
locaties.880,POINT (678104.128020286 5758717.48987544),POINT (16906000 44026000),GREBBE,HWS_DONAR_SGG,2021-03-05T01:53:02.282
locaties.881,POINT (712860.409389599 5808485.77282604),POINT (20543000 48885000),WIJHE,HWS_DONAR_SGG,2021-03-05T01:53:06.261
locaties.882,POINT (707308.170515852 5822132.59745306),POINT (20033300 50267000),SPOOLDSBNN,HWS_DONAR_SGG,2021-03-05T01:53:10.222
locaties.883,POINT (692863.999133841 5829445.570096),POINT (18614108 51045582),KETDP,HWS_DONAR_SGG,2021-03-05T01:53:14.624
locaties.884,POINT (705204.317891969 5835773.29570876),POINT (19868236 51637034),GENMDDKTG,HWS_DONAR_SGG,2021-03-05T01:53:19.947
locaties.885,POINT (703630.585021085 5757768.09655707),POINT (19453829 43847404),HUISSLVR,HWS_DONAR_SGG,2021-03-05T01:53:24.992
locaties.886,POINT (703463.446161861 5761868.76097091),POINT (19450577 44257722),WESTVIJSDKWD,HWS_DONAR_SGG,2021-03-05T01:53:30.932
locaties.887,POINT (702912.553721993 5760277.28503766),POINT (5571137 51572202),HONDSBSPOT,HWS_DONAR_SGG,2021-03-05T01:53:35.75
locaties.888,POINT (702694.776055517 5760693.5033495),POINT (5570086 51573576),HONDSBSPWT,HWS_DONAR_SGG,2021-03-05T01:53:37.87
locaties.889,POINT (691409.83794599 5815602.31809408),POINT (18423000 49667000),ELBG,HWS_DONAR_SGG,2021-03-05T01:53:42.106
locaties.890,POINT (693607.684843298 5825600.76272856),POINT (18675700 50658900),ROGGBSND,HWS_DONAR_SGG,2021-03-05T01:53:46.098
locaties.891,POINT (645772.807044754 5799411.54049253),POINT (13808500 48199500),HOLLSBG,HWS_DONAR_SGG,2021-03-05T01:53:50.049
locaties.892,POINT (688513.395084015 5829645.84568447),POINT (18180000 51080000),KETMD,HWS_DONAR_SGG,2021-03-05T01:53:56.204
locaties.893,POINT (668921.379974112 5793156.18783094),POINT (16101500 47498000),NIJKNDNW,HWS_DONAR_SGG,2021-03-05T01:54:00.327
locaties.894,POINT (654340.378149421 5840610.35868143),POINT (14801000 52289000),KRABBGND,HWS_DONAR_SGG,2021-03-05T01:54:09.103
locaties.895,POINT (693601.283704088 5825431.43584719),POINT (18674500 50642000),ROGGBSZD,HWS_DONAR_SGG,2021-03-05T01:54:13.337
locaties.896,POINT (656590.160919243 5882495.90590485),POINT (15165000 56468000),KORNWDZBNN,HWS_DONAR_SGG,2021-03-05T01:54:48.827
locaties.897,POINT (637624.662573989 5866467.84408893),POINT (13216000 54929000),DENOVBNN,HWS_DONAR_SGG,2021-03-05T01:55:30.047
locaties.898,POINT (682780.193243675 5857673.50278238),POINT (17700000 53900000),LEMMR,HWS_DONAR_SGG,2021-03-05T01:55:34.306
locaties.899,POINT (665121.729013391 5822617.61487757),POINT (15819000 50455000),HOUTRND,HWS_DONAR_SGG,2021-03-05T01:55:38.355
locaties.900,POINT (692405.666806214 5832976.94794566),POINT (18580000 51400000),RAMSPBG,HWS_DONAR_SGG,2021-03-05T01:55:42.567
locaties.901,POINT (701651.440952853 5838427.09246285),POINT (19522000 51914000),KADLN,HWS_DONAR_SGG,2021-03-05T01:55:46.592
locaties.902,POINT (654088.482927393 5840361.88618124),POINT (14775000 52265000),KRABBGZD,HWS_DONAR_SGG,2021-03-05T01:55:50.551
locaties.903,POINT (665110.006729957 5822367.08685146),POINT (15817000 50430000),HOUTRZD,HWS_DONAR_SGG,2021-03-05T01:55:54.473
locaties.904,POINT (654720.711699228 5742862.13340513),POINT (14517000 42518000),ZALTBML,HWS_DONAR_SGG,2021-03-05T01:56:31.363
locaties.905,POINT (713748.798641064 5748949.04523234),POINT (20436000 42933000),LOBH,HWS_DONAR_SGG,2021-03-05T01:57:02.734
locaties.1065,POINT (586153.416770864 5695329.34630688),POINT (51.40264 4.23856),ANKAo,HWS_LMW_SGG,2021-03-03T21:41:10.579
locaties.1066,POINT (634854.561600676 5801959.76946424),POINT (52.351323 4.979999),DIE65,HWS_LMW_SGG,2021-03-03T21:41:10.771
locaties.1067,POINT (558209.898342928 5682908.41319563),POINT (51.29452 3.834863),KGTBb,HWS_LMW_SGG,2021-03-03T21:41:10.836
locaties.1068,POINT (577501.883830601 5739041.02812749),POINT (51.79685 4.12387),KR1m,HWS_LMW_SGG,2021-03-03T21:41:10.913
locaties.1069,POINT (598347.591177843 5751388.85305379),POINT (51.90456 4.42958),LEK50,HWS_LMW_SGG,2021-03-03T21:41:11.045
locaties.1070,POINT (628451.713509979 5807190.37244854),POINT (52.39986 4.88805),NDS2,HWS_LMW_SGG,2021-03-03T21:41:11.132
locaties.1071,POINT (615350.80982853 5811498.13089319),POINT (52.441489 4.697069),SPA64,HWS_LMW_SGG,2021-03-03T21:41:11.184
locaties.1072,POINT (585156.455736419 5702032.90014558),POINT (51.463054 4.225843),SPUIb,HWS_LMW_SGG,2021-03-03T21:41:11.242
locaties.1073,POINT (610296.917142047 5814287.56307291),POINT (52.4676 4.62367),VLSKm,HWS_LMW_SGG,2021-03-03T21:41:11.362
locaties.1074,POINT (596949.892609787 5727861.49847028),POINT (51.693328 4.402691),VOLKo,HWS_LMW_SGG,2021-03-03T21:41:11.419
locaties.1075,POINT (499928.519974318 5755201.2641591),POINT (51.94752 2.99896),DWE1,HWS_LMW_SGG,2021-03-03T21:41:11.869
locaties.1076,POINT (740504.724049237 5941863.44796366),POINT (53.5704 6.63248),RZGN1,HWS_LMW_SGG,2021-03-03T21:41:11.932
locaties.1077,POINT (603084.756918076 5813700.79688048),POINT (52.463736 4.517361),SPY,HWS_LMW_SGG,2021-03-03T21:41:12.03
locaties.1078,POINT (597907.403629462 5676161.70756653),POINT (51.228429 4.402223),ANTW,HWS_LMW_SGG,2021-03-03T21:41:13.242
locaties.1079,POINT (559257.920324957 5746126.31286091),POINT (51.862779 3.860561),HA10f,HWS_LMW_SGG,2021-03-03T21:41:13.81
locaties.1080,POINT (704043.654025488 5673502.34017581),POINT (51.176486 5.919221),HEEO,HWS_LMW_SGG,2021-03-03T21:41:13.888
locaties.1081,POINT (645769.225026271 5799459.57691466),POINT (52.326068 5.139052),HOLB,HWS_LMW_SGG,2021-03-03T21:41:13.955
locaties.1082,POINT (609559.811682633 5814278.94993479),POINT (52.467671 4.612821),IJMO,HWS_LMW_SGG,2021-03-03T21:41:14.015
locaties.1083,POINT (560002.850035323 5710674.15809413),POINT (51.543971 3.865276),KATS,HWS_LMW_SGG,2021-03-03T21:41:14.076
locaties.1084,POINT (656615.548765664 5882512.85722623),POINT (53.069109 5.337615),KOBI,HWS_LMW_SGG,2021-03-03T21:41:14.16
locaties.1085,POINT (579010.995947871 5723754.57590735),POINT (51.65922 4.14228),KRSL,HWS_LMW_SGG,2021-03-03T21:41:14.224
locaties.1086,POINT (712341.559017381 5749685.63306649),POINT (51.857505 6.083651),LOBH,HWS_LMW_SGG,2021-03-03T21:41:14.296
locaties.1087,POINT (694045.325670535 5654179.31369616),POINT (51.00641 5.76598),MEESW,HWS_LMW_SGG,2021-03-03T21:41:14.357
locaties.1088,POINT (697723.437592727 5738111.55423337),POINT (51.75894 5.86506),MOOK,HWS_LMW_SGG,2021-03-03T21:41:14.419
locaties.1089,POINT (668689.519597014 5793042.09153794),POINT (52.26186 5.47186),NIJO,HWS_LMW_SGG,2021-03-03T21:41:14.482
locaties.1090,POINT (533236.344108633 5721474.36805786),POINT (51.64329 3.480331),OS11,HWS_LMW_SGG,2021-03-03T21:41:14.551
locaties.1091,POINT (692466.626441673 5833109.03974686),POINT (52.61383 5.84292),RAMS,HWS_LMW_SGG,2021-03-03T21:41:14.652
locaties.1092,POINT (547224.950585373 5718947.1236924),POINT (51.619567 3.68214),RPBU,HWS_LMW_SGG,2021-03-03T21:41:14.711
locaties.1093,POINT (679172.515728238 5717217.50165047),POINT (51.577506 5.58585),S05O,HWS_LMW_SGG,2021-03-03T21:41:14.799
locaties.1094,POINT (691347.958980889 5690061.92578197),POINT (51.32961 5.74667),S13B,HWS_LMW_SGG,2021-03-03T21:41:14.876
locaties.1095,POINT (627268.633649586 5723051.84801167),POINT (51.64405 4.839382),S21S,HWS_LMW_SGG,2021-03-03T21:41:14.946
locaties.1096,POINT (653131.710765267 5707531.87143481),POINT (51.498157 5.206137),S24O,HWS_LMW_SGG,2021-03-03T21:41:15.006
locaties.1097,POINT (707323.119973759 5822136.2219412),POINT (52.509858 6.055179),SPBI,HWS_LMW_SGG,2021-03-03T21:41:15.151
locaties.1098,POINT (698819.547953822 5668220.61838021),POINT (51.13089 5.841663),STEV,HWS_LMW_SGG,2021-03-03T21:41:15.207
locaties.1099,POINT (668937.952337159 5752825.4886739),POINT (51.900538 5.45558),TIEW,HWS_LMW_SGG,2021-03-03T21:41:15.265
locaties.1100,POINT (548589.1635828 5707494.17637804),POINT (51.516478 3.70026),VM4,HWS_LMW_SGG,2021-03-03T21:41:15.354
locaties.1101,POINT (714404.253172055 5715300.58290763),POINT (51.548 6.09242),WELL,HWS_LMW_SGG,2021-03-03T21:41:15.423
locaties.1102,POINT (647684.020116895 5914923.77870158),POINT (53.36278 5.21942),WTER,HWS_LMW_SGG,2021-03-03T21:41:15.485
locaties.1103,POINT (572489.444175751 5743148.91910205),POINT (51.834451 4.052057),HVS05,HWS_LMW_SGG,2021-03-03T21:41:16.188
locaties.1104,POINT (572179.958441068 5742764.58149796),POINT (51.831036 4.047486),HVS13,HWS_LMW_SGG,2021-03-03T21:41:16.251
locaties.1105,POINT (691404.378528222 5689749.39775625),POINT (51.326784 5.747311),S131,HWS_LMW_SGG,2021-03-03T21:41:17.837
locaties.1106,POINT (613004.646521588 5740452.44088974),POINT (51.803489 4.638971),DU060,HWS_LMW_SGG,2021-03-03T21:41:18.578
locaties.1107,POINT (612951.286183822 5740524.78718506),POINT (51.80415 4.638221),DU150,HWS_LMW_SGG,2021-03-03T21:41:18.636
locaties.1108,POINT (612881.079928317 5740622.4576775),POINT (51.805042 4.637235),DU270,HWS_LMW_SGG,2021-03-03T21:41:18.748
locaties.1109,POINT (660315.425544258 5863429.28668385),POINT (52.89661 5.38333),STVO,HWS_LMW_SGG,2021-03-03T21:41:20.493
locaties.1110,POINT (690327.391554052 5628770.14852277),POINT (50.779411 5.69981),EIJSP,HWS_LMW_SGG,2021-03-03T21:41:20.873
locaties.1111,POINT (586746.822852306 5751200.71126431),POINT (51.904796 4.260951),RP08,HWS_LMW_SGG,2021-03-03T21:41:23.945
locaties.1112,POINT (720548.905061023 5904933.47113667),POINT (53.247767 6.305834),GAKW,HWS_LMW_SGG,2021-03-03T21:41:24.375
locaties.1113,POINT (680486.438066706 5858621.97319579),POINT (52.84705 5.6802),LBOE,HWS_LMW_SGG,2021-03-03T21:41:24.696
locaties.1114,POINT (633416.73086631 5720674.37287831),POINT (51.62126 4.92728),DS03,HWS_LMW_SGG,2021-03-03T21:41:25.168
locaties.1115,POINT (708372.462588471 5836433.55905624),POINT (52.637807 6.079606),SLGPM,HWS_LMW_SGG,2021-03-03T21:41:25.491
locaties.1116,POINT (610738.623016791 5904912.69857623),POINT (53.28186 4.661),ELD1,HWS_LMW_SGG,2021-03-04T03:40:19.767
locaties.1328,POINT (572646.971917401 5743342.01255986),POINT (6314192 42834987),HARVSZSF01,HWS_DONAR_SGG,2021-03-05T06:07:35.422
locaties.1329,POINT (572608.57069648 5743296.96245372),POINT (6310205 42830609),HARVSZSF02,HWS_DONAR_SGG,2021-03-05T06:07:39.403
locaties.1330,POINT (572571.319489621 5743251.92008179),POINT (6306333 42826228),HARVSZSF03,HWS_DONAR_SGG,2021-03-05T06:07:43.336
locaties.1331,POINT (572527.282857164 5743199.37340506),POINT (6301758 42821119),HARVSZSF04,HWS_DONAR_SGG,2021-03-05T06:07:47.209
locaties.1332,POINT (572488.963983613 5743148.76474152),POINT (6297761 42816185),HARVSZSF05,HWS_DONAR_SGG,2021-03-05T06:07:51.08
locaties.1333,POINT (572450.614438504 5743100.00551292),POINT (6293767 42811436),HARVSZSF06,HWS_DONAR_SGG,2021-03-05T06:07:55.2
locaties.1334,POINT (572412.26456471 5743051.25628715),POINT (6289773 42806688),HARVSZSF07,HWS_DONAR_SGG,2021-03-05T06:07:59.299
locaties.1335,POINT (572373.884348102 5743004.34650377),POINT (6285782 42802124),HARVSZSF08,HWS_DONAR_SGG,2021-03-05T06:08:03.376
locaties.1336,POINT (643542.654991394 5767327.57379811),POINT (13480000 45000000),JUTPS,HWS_DONAR_SGG,2021-03-05T18:45:20.747
locaties.1337,POINT (512365.809615627 5789017.87396484),POINT (3105702 52150801),GOERE70,HWS_DONAR_SGG,2021-03-05T18:45:30.309
locaties.1338,POINT (765284.82462509 5923171.11972509),POINT (26163000 60169000),OOSTFSGJMDN,HWS_DONAR_SGG,2021-03-05T18:45:44.339
locaties.1339,POINT (762519.560593092 5918343.66977475),POINT (25870500 59696000),PAAP,HWS_DONAR_SGG,2021-03-05T18:45:45.057
locaties.1340,POINT (759674.679447004 5920940.42772461),POINT (25595000 59965000),BOCHTVWTMDWT,HWS_DONAR_SGG,2021-03-05T18:45:45.192
locaties.1341,POINT (755375.641183481 5931054.77936919),POINT (25199500 60990000),DOEKGT,HWS_DONAR_SGG,2021-03-05T18:45:45.512
locaties.1342,POINT (767386.179061042 5915009.05742059),POINT (26345500 59346500),OOSTHD,HWS_DONAR_SGG,2021-03-05T18:45:45.747
locaties.1343,POINT (745218.705892433 5933830.22682795),POINT (24194000 61301500),OUDWTES,HWS_DONAR_SGG,2021-03-05T18:45:45.976
locaties.1344,POINT (771869.541448283 5914740.42912062),POINT (26792500 59304600),MONDVDDLD,HWS_DONAR_SGG,2021-03-05T18:45:46.586
locaties.1345,POINT (767868.215077038 5916301.48831829),POINT (26398000 59474000),GAATJBND,HWS_DONAR_SGG,2021-03-05T18:45:47.118
locaties.1346,POINT (763992.847809629 5915310.34800915),POINT (26007500 59388000),DELFZBTHVN,HWS_DONAR_SGG,2021-03-05T18:45:47.995
locaties.1347,POINT (760147.340934747 5927712.42903027),POINT (25665000 60640000),OOSTFSGJND,HWS_DONAR_SGG,2021-03-05T18:45:48.196
locaties.1348,POINT (760310.364480422 5918259.35466725),POINT (25649500 59695000),BOCHTVWTMDOT,HWS_DONAR_SGG,2021-03-05T18:45:48.731
locaties.1349,POINT (757910.212659656 5928607.94285708),POINT (25444500 60737000),EEMSCTLE,HWS_DONAR_SGG,2021-03-05T18:45:49.266
locaties.1350,POINT (777557.072017886 5911262.03284435),POINT (27349000 58938000),GROOTGZD,HWS_DONAR_SGG,2021-03-05T18:45:49.456
locaties.1351,POINT (617555.765650903 5869512.40338348),POINT (11220000 55300000),HELSDR,HWS_DONAR_SGG,2021-03-05T18:46:00.289
locaties.1352,POINT (646101.398117888 5892521.03733158),POINT (14150000 57505000),INST,HWS_DONAR_SGG,2021-03-05T18:46:00.853
locaties.1353,POINT (644870.257296232 5903634.6416952),POINT (14064000 58620000),VLIESZD,HWS_DONAR_SGG,2021-03-05T18:46:01.034
locaties.1354,POINT (648580.825425906 5906659.74610402),POINT (14445000 58910000),WESTMP,HWS_DONAR_SGG,2021-03-05T18:46:01.21
locaties.1355,POINT (655397.365482769 5912239.82529445),POINT (15145000 59445000),NOORDMOT,HWS_DONAR_SGG,2021-03-05T18:46:01.387
locaties.1356,POINT (660607.501410595 5909612.74493069),POINT (15657000 59165000),OOSTMP,HWS_DONAR_SGG,2021-03-05T18:46:01.563
locaties.1357,POINT (666440.776173674 5920062.69352525),POINT (16275000 60190000),BOSCHGWT,HWS_DONAR_SGG,2021-03-05T18:46:01.802
locaties.1358,POINT (672802.716932471 5924277.7174141),POINT (16925000 60590000),BORNDP,HWS_DONAR_SGG,2021-03-05T18:46:02.092
locaties.1359,POINT (680883.488199091 5920496.42919851),POINT (17720000 60185000),DANTZGND,HWS_DONAR_SGG,2021-03-05T18:46:04.55
locaties.1360,POINT (696558.667131659 5925974.85341074),POINT (19305000 60680000),HOLWDBG,HWS_DONAR_SGG,2021-03-05T18:46:04.727
locaties.1361,POINT (721330.794368931 5930259.20698986),POINT (21795000 61025000),EILDBG,HWS_DONAR_SGG,2021-03-05T18:46:05.594
locaties.1362,POINT (729042.281164813 5931569.32714179),POINT (22570000 61130000),ZUIDOLWNOT,HWS_DONAR_SGG,2021-03-05T18:46:07.775
locaties.1363,POINT (737952.646600586 5926404.92021057),POINT (23443000 60584000),NOORDPDZL,HWS_DONAR_SGG,2021-03-05T18:46:08.501
locaties.1364,POINT (743094.568322804 5931822.12770287),POINT (23975000 61108000),RA,HWS_DONAR_SGG,2021-03-05T18:46:08.697
locaties.1365,POINT (518293.691631194 5698071.11579173),POINT (3155221 51260374),APPZK10,HWS_DONAR_SGG,2021-03-05T18:46:09.173
locaties.1366,POINT (503418.722646447 5711537.44373497),POINT (3030236 51332067),APPZK30,HWS_DONAR_SGG,2021-03-05T18:46:09.433
locaties.1367,POINT (488701.968517395 5725049.0116488),POINT (2501177 51403468),APPZK50,HWS_DONAR_SGG,2021-03-05T18:46:12.141
locaties.1368,POINT (566039.149814541 5868153.45564394),POINT (6065200 55335100),CALLOG50,HWS_DONAR_SGG,2021-03-05T18:46:14.375
locaties.1369,POINT (540057.544986205 5842190.92678185),POINT (3381500 52825300),EGMAZE70,HWS_DONAR_SGG,2021-03-05T18:46:15.715
locaties.1370,POINT (559907.651474569 5838779.78167441),POINT (5354900 52418600),EGMAZE50,HWS_DONAR_SGG,2021-03-05T18:46:16.002
locaties.1371,POINT (557038.127933802 5749670.61097597),POINT (3494890 51534446),GOERE10,HWS_DONAR_SGG,2021-03-05T18:46:16.307
locaties.1372,POINT (579778.88852276 5835913.33482039),POINT (7332100 52066300),EGMAZE30,HWS_DONAR_SGG,2021-03-05T18:46:16.547
locaties.1373,POINT (589904.974279989 5833153.85077069),POINT (4194814 52383006),EGMAZE20,HWS_DONAR_SGG,2021-03-05T18:46:16.81
locaties.1374,POINT (542019.984101166 5762805.41409647),POINT (3364906 52005438),GOERE30,HWS_DONAR_SGG,2021-03-05T18:46:19.706
locaties.1375,POINT (527161.63825722 5776130.7129358),POINT (3235352 52080900),GOERE50,HWS_DONAR_SGG,2021-03-05T18:46:19.953
locaties.1376,POINT (733163.289188583 5947450.54237493),POINT (6313839 53372842),ROTTMPT10,HWS_DONAR_SGG,2021-03-05T18:46:20.558
locaties.1377,POINT (697275.187834581 6028894.15173563),POINT (6021311 54221050),ROTTMPT100,HWS_DONAR_SGG,2021-03-05T18:46:20.783
locaties.1378,POINT (731062.575206956 5951990.82856661),POINT (6295641 53395841),ROTTMPT15,HWS_DONAR_SGG,2021-03-05T18:46:21.016
locaties.1379,POINT (724992.966407466 5965811.48790906),POINT (6250250 53473434),ROTTMPT30,HWS_DONAR_SGG,2021-03-05T18:46:21.936
locaties.1380,POINT (735212.741372774 5942909.29612228),POINT (6331739 53345846),ROTTMPT5,HWS_DONAR_SGG,2021-03-05T18:46:23.105
locaties.1381,POINT (518820.194269065 5743171.75415845),POINT (3162825 51502350),SCHOUWN30,HWS_DONAR_SGG,2021-03-05T18:46:23.339
locaties.1382,POINT (585554.805943028 5697809.87089553),POINT (51.42503 4.230555),BBDTo,HWS_LMW_SGG,2021-03-03T21:41:10.579
locaties.1383,POINT (635105.572261931 5801750.84324419),POINT (52.349384 4.983598),DIE14,HWS_LMW_SGG,2021-03-03T21:41:10.779
locaties.1384,POINT (556380.625799685 5675741.83927959),POINT (51.230268 3.8075),KGTSb,HWS_LMW_SGG,2021-03-03T21:41:10.858
locaties.1385,POINT (574028.021460095 5741547.16672298),POINT (51.81985 4.07404),KR2b,HWS_LMW_SGG,2021-03-03T21:41:10.949
locaties.1386,POINT (580241.163780882 5723650.37760393),POINT (51.658109 4.160037),KRBLo,HWS_LMW_SGG,2021-03-03T21:41:11.013
locaties.1387,POINT (582772.404224611 5703850.43205288),POINT (51.479747 4.191958),MRGb,HWS_LMW_SGG,2021-03-03T21:41:11.077
locaties.1388,POINT (637966.823065334 5867158.26896719),POINT (52.93631 5.05292),OEBIo,HWS_LMW_SGG,2021-03-03T21:41:11.142
locaties.1389,POINT (592267.588101468 5746272.62060224),POINT (51.859612 4.33986),SPI45,HWS_LMW_SGG,2021-03-03T21:41:11.201
locaties.1390,POINT (572362.774401133 5742283.54867296),POINT (51.826688 4.050038),STB11,HWS_LMW_SGG,2021-03-03T21:41:11.263
locaties.1391,POINT (591082.649256293 5723262.17214459),POINT (51.652967 4.316628),VKb,HWS_LMW_SGG,2021-03-03T21:41:11.324
locaties.1392,POINT (544570.753715067 5714696.71245585),POINT (51.581568 3.643264),VM5o,HWS_LMW_SGG,2021-03-03T21:41:11.402
locaties.1393,POINT (503918.942357358 5727664.94973239),POINT (51.699921 3.056707),BSA,HWS_LMW_SGG,2021-03-03T21:41:11.55
locaties.1394,POINT (569316.554582843 5699858.82803321),POINT (51.44567 3.99744),HANS,HWS_LMW_SGG,2021-03-03T21:41:11.624
locaties.1395,POINT (542240.42600117 5902123.13674842),POINT (53.26667 3.63333),K14,HWS_LMW_SGG,2021-03-03T21:41:11.68
locaties.1396,POINT (579315.784169782 5756869.31454078),POINT (51.95686 4.154265),MLK2,HWS_LMW_SGG,2021-03-03T21:41:11.784
locaties.1397,POINT (564014.58765796 5691679.13830318),POINT (51.372753 3.919681),OVHW,HWS_LMW_SGG,2021-03-03T21:41:11.837
locaties.1398,POINT (555857.066830966 5721177.61652472),POINT (51.63883 3.80717),ROGP,HWS_LMW_SGG,2021-03-03T21:41:11.901
